scorer,,,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven,Steven
labeled-data,green01-train-2022-05-05-19.12.20,img0931.png,190.642452184438,49.80534788470263,190.98705476908827,66.93438547580212,191.2304253151658,81.56746416613089,191.11555778694913,98.45313121115274,190.5704189955083,111.42159467751617,189.9104126758507,123.73005182422207,189.52297575191358,137.66028985560632,188.96118499005507,151.09232852602906,188.32209267155713,170.59546461465038,187.83945667059447,189.6729134885938,186.11776396341054,210.1456126958754,184.5800604000915,222.7671696585947
labeled-data,green01-train-2022-05-05-19.12.20,img0960.png,190.31259933922888,51.33615860561861,190.8587436242609,67.08580215519035,190.9101028684085,81.33705725316108,190.68137330556618,98.7951558595762,190.22391417988155,111.86543722813565,190.3826215409764,123.81073374008338,189.20538810782375,137.25346566378693,188.91566399489022,151.44311855737885,188.33621576902294,170.37972734922005,187.2750321282922,189.50493312291434,185.7321130726977,209.8765051991153,183.99376839509614,222.62436616819343
labeled-data,green01-train-2022-05-05-19.12.20,img1060.png,190.5804969336283,51.04116425545007,190.41517074736316,66.96023908247929,191.13326004383055,80.72253228612865,191.24431541266665,98.35919472914946,190.4694415647923,112.39786948789992,190.19306000969124,123.45313169194498,189.91667845459,137.6621601049162,188.93338100561192,150.8131520536412,187.72251765544246,170.07498791075335,186.85053865085212,189.40123263803395,185.4296086954402,209.64800894826266,183.78275584297558,223.67797077783274
labeled-data,green01-train-2022-05-05-19.12.20,img1100.png,190.25357232162082,51.30262593522053,190.64683239212093,67.64977301397181,191.0284461694951,80.89742470122593,191.2857669276927,98.14956179359115,190.51089307981835,112.16917575543803,190.12636772916278,123.48837754285097,189.48161004702797,137.64975396356334,188.92694085713538,151.39579303609878,187.95113525438023,169.96366339954733,185.93971843426266,189.2233002451573,184.51216965368053,208.58886008415578,183.42951638956026,222.93944114100873
labeled-data,green01-train-2022-05-05-19.12.20,img1130.png,190.24424876936996,51.73543472186418,190.99635456845192,67.43782411848073,190.87325506718628,80.83836002026669,190.8732550671864,98.40500026154001,190.17131499434095,112.2886749110844,190.098381219312,123.9252914206869,189.15487177258746,137.49909254997527,188.9133023987082,150.97256222679022,187.96979295198378,169.1408110884355,186.51361527614063,188.36738447127613,184.74718214997938,208.4850501093565,183.0674231959831,223.644919356002
labeled-data,green01-train-2022-05-05-19.12.20,img1200.png,190.44865484928368,52.51246716843329,190.8076054853575,67.35280579821492,190.44865484928368,80.6718830201113,190.71169384655235,98.22428011745293,190.18561585201502,111.6819984099495,189.7981789280779,123.67163750157096,189.0233050802036,137.94316870502018,188.44526018723116,150.51636111370124,187.84389208147934,168.69644200157876,186.41674114020094,188.20326155264718,185.0839935973408,208.2679547987014,182.94817885055477,223.5779015940892
labeled-data,green01-train-2022-05-05-19.12.20,img1230.png,191.20039651403573,52.20891208302382,190.55524099259748,67.46808549788739,190.50266643987482,80.22206254534021,190.890103363812,98.16700715140257,190.14151679229894,111.46270867021917,189.8575109184364,123.3909553724456,189.08263707056216,138.23812264238137,188.51462532283705,150.91323786075031,187.72117672838033,168.64377229108965,186.23162790411573,188.63613941640233,184.60624467504056,208.12530150346203,183.23246396509188,223.1658834082226
labeled-data,green01-train-2022-05-05-19.12.20,img1400.png,190.85279284346763,52.300975732067855,190.5297647896989,67.17120398260758,191.28878234576274,79.57115295445038,190.7883839732993,97.94416981223478,190.17502415230945,111.26465036702595,190.28798560083573,123.18005725821558,189.4645591746036,138.2435121192604,188.8026467752556,151.1765557501144,187.19238161724434,168.45898259375468,185.5999044897008,189.58377087012076,183.7443883648885,208.71819231979094,181.9031153840079,223.77884051504623
labeled-data,green01-train-2022-05-05-19.12.20,img1430.png,191.09470435865126,52.19751372647545,190.73696903115246,66.68231604026036,191.03511314145464,79.2000441136014,190.58808500032114,97.05259630842761,189.54495666290268,111.26933215698816,189.72373031449217,123.01218638245484,188.7401931942702,138.62940984729306,187.6970648568518,150.84918183465157,187.01047832902128,167.88400405165243,184.15531715310317,189.0544834956276,182.64149203965957,209.1255026350404,180.35279307834162,223.33964163279518
labeled-data,green01-train-2022-05-05-19.12.20,img1460.png,190.16038648643632,52.485605776951445,190.67944781649965,66.8373803517153,191.25688505518463,79.92211467919026,190.71836508891408,97.03230128837012,190.09457428337316,111.14772198153022,189.77294956249915,122.70216724946374,189.47319230431822,138.00920247157,187.84267307040847,150.74305848356886,188.09628657671726,167.5998196107597,185.76464836862044,189.17624386624738,183.36259011947254,209.07611367283198,181.41838883531295,223.2631697156183
labeled-data,green01-train-2022-05-05-19.12.20,img1500.png,190.74326092710146,52.144257859926995,190.51172469846955,66.73720396926646,190.95473086523862,79.58899873521472,190.31569142217495,96.622334502493,189.67665197911123,110.88341293072722,189.19351323135288,123.32770448224375,189.3293476361635,138.21238569169896,187.88602738431717,151.40675772296305,187.76313769803545,168.11153522172117,185.49199129323432,189.16630129633978,183.2743200272551,208.86362390895152,181.26772086010936,223.58057010565574
labeled-data,green01-train-2022-05-05-19.12.20,img2230.png,190.3169780990749,52.738185125364794,190.62295634312238,66.48914675836394,191.4176866665075,79.45530630573342,190.64281281863316,96.69320025416687,189.70502161097977,110.47394660043227,189.3891151291768,123.60302350758093,188.94076946528895,138.23650003721332,187.74997240561413,151.3023615921046,185.90869942473353,169.11748296423912,182.37903767750413,190.78701219274234,180.24796635624546,209.04948330212642,176.42527108349742,223.95282746918156
labeled-data,green01-train-2022-05-05-19.12.20,img2260.png,190.6997942275999,52.89953720858449,190.58834101946024,66.48988540079847,191.51358534788847,79.87678581294026,191.12614842395135,96.86207174865604,190.14782679600495,110.58333178521684,189.26149973999088,123.8057016897007,188.8546041798466,138.76180843379842,187.6728347718281,152.29907932649417,185.97645766205153,169.2475587171714,181.77646351810557,192.1329569731356,178.84732178082925,208.60730864434504,175.5307431196157,222.9248786921745
labeled-data,green01-train-2022-05-05-19.12.20,img2300.png,190.4492347923067,53.449898658376924,190.15760459968277,66.47745059514128,191.61996556148682,80.08405291846921,191.3283353688629,96.40692370804152,190.453444790991,110.60099641530164,189.48274748180597,123.92438854337433,188.99529382787142,138.89333509850877,187.14970594081439,152.50835741920537,185.56602106408525,169.55021809134422,181.54318742385004,192.4506769605116,179.30364869517774,208.6425092075811,175.2436989547267,223.79965490526484
labeled-data,green01-train-2022-05-05-19.12.20,img2330.png,190.79817317690078,52.392963137924255,190.52851535446177,66.6204446935115,191.97753375843348,80.46901423002228,191.58157192963563,96.75145950679357,190.6155873659303,110.40534022595259,189.22846409814946,124.0554434168069,188.99020413685525,138.9234726558446,187.17448787246303,152.7333582319307,185.03917587247264,168.88889184805572,181.53860806739414,190.8386147910407,178.22785255274357,208.3212608277824,175.29439590929093,222.9700909024296
labeled-data,green01-train-2022-05-05-19.12.20,img2335.png,191.20321751197747,52.0508075013538,190.5242553029084,66.75250506053527,192.26961664498384,80.67932877184242,191.61914072377806,96.557580246767,190.83002373197206,110.41697860713239,189.34418215959624,124.1699512273139,188.67946309445875,139.0960634431613,187.4904162741824,152.79791958847431,185.26461794264617,168.86426529845625,181.67255831243074,190.27967827385504,178.60768707783564,208.50159029864193,173.94681948812809,223.75745430092047
labeled-data,green01-train-2022-05-05-19.12.20,img2430.png,191.0571665565812,52.61552416864595,190.49156363534206,67.2094757715765,190.4894477406678,81.74333341051499,191.50258154983624,96.33728501344555,190.698718667303,109.88699787787462,189.9839387834208,124.86838640474235,188.40520205301317,139.6093990756417,187.74199260299042,153.57206654241696,185.40182949003304,169.33153342225216,180.468392504605,191.87725165403015,177.8251627208815,207.90537086271308,172.72298522911126,224.03673309715094
labeled-data,green01-train-2022-05-05-19.12.20,img2455.png,191.25855958274707,52.85152778982925,190.31796170930403,67.0642634546893,191.13837165476286,81.96901095463929,191.13837165476292,96.06155869151516,190.28063579410428,110.52288039472836,189.91186182776698,125.12305298352555,188.66668904317117,139.8060875851071,187.77805806816326,153.04299356533437,185.7746939764948,169.49809383167133,180.44278142829114,191.53398820002587,177.94070644914564,207.6234997981037,173.2488388375968,223.25737523335954
labeled-data,green01-train-2022-05-05-19.12.20,img2475.png,191.25073943257468,51.77744471823959,190.51740149858455,66.73495479523191,191.38215402371713,81.84124399556367,191.3821540237172,96.41131714861888,190.64881608972695,110.70119658719221,189.52804123179965,124.8181255207391,187.3521988115162,139.53697779713366,185.76443442945254,155.14827320791704,183.8837413928075,169.25692229709574,179.76038827577935,191.58254077838393,175.33871526080173,208.11684774944047,171.2618362372856,223.64486298395934
labeled-data,green01-train-2022-05-05-19.12.20,img2500.png,190.97549150009212,51.8519033570208,191.02555231883696,66.25895424280489,191.88749817817995,82.12868081286882,191.11262433030566,96.54878132467366,190.4879329386656,110.5683952865206,189.03830688040648,124.9884957983254,187.73886327838153,139.05817057891704,186.33929803886718,154.77771469274688,184.41516304520223,169.4590312389579,180.5359163306756,190.8506420076689,176.79338131241417,207.8426298853828,172.49085670449284,222.90227258704687
labeled-data,green01-train-2022-05-05-19.12.20,img2760.png,190.90736676412195,51.91867089114251,190.80314003544015,66.01272686840511,191.0031734954352,81.45649708142122,190.51992984018483,96.42965363524004,189.74084599362618,110.9195665338085,188.96176214706753,124.91781577975792,187.2119809913239,138.04959444520426,185.75383002820416,153.21857446033374,182.5431550241119,170.225415719916,179.0302501547921,189.05819562237906,174.03822744575865,205.86550358511255,168.861315006761,221.76602036203388
labeled-data,green01-train-2022-05-05-19.12.20,img2800.png,190.8016851287303,52.173916459908895,190.5372427985668,65.78753544771072,191.06612745889367,80.79100125225537,191.0189782134305,96.38895410520621,190.026811280856,110.53145775333493,189.54507586599232,124.94864669185824,188.17136328011537,138.37659689445428,186.26337751007242,153.3454385420967,182.75378205333766,170.5286420431334,178.81941966983652,188.9992857190084,173.73450180277132,205.39628380152055,167.85464379733725,221.70491144716118
labeled-data,green01-train-2022-05-05-19.12.20,img2830.png,191.06429815374258,51.84818177297984,190.13553459774516,65.609469483038,190.7139773300213,81.15947741191832,190.9846406460514,96.58728642563216,190.05587709005408,110.58212135150453,189.36066074987093,125.0865921164804,187.85345446159766,138.54010041029267,186.380434207368,153.1751373416218,182.62063956440153,170.41893755344614,178.08657872784823,189.58647491963177,174.20775714220161,206.12696984730985,167.44578207943783,222.42426592230026
labeled-data,green01-train-2022-05-05-19.12.20,img2860.png,190.83212857530185,51.88529070711965,190.00298390999848,66.36818694121413,190.88639939273094,81.01892309555171,190.6100178376298,96.99226874001005,189.5044916172253,110.86310357851755,189.17383924469516,125.6248951016911,187.51554991408835,139.10829301626143,185.24556915012693,154.0891357998771,182.87631209501865,170.28519983629496,178.23502421413303,190.15813459185938,172.89699558755467,205.80323669027354,167.24737538534959,221.78862646716146
labeled-data,green01-train-2022-05-05-19.12.20,img2900.png,190.96957975737809,52.203475027261504,190.3625458297468,66.0200390483399,191.2459613124792,80.72755975408438,190.96957975737809,97.03407150505075,189.58767198187246,110.40892778476297,189.3680749781783,125.50137168046672,187.1793927468579,138.87371422620106,184.86341969125078,154.41856369897857,182.27737229823794,169.4587259737716,176.38176290848548,190.75386790435834,171.9658790127341,205.6026265315087,166.5463917062661,221.56233668632285
labeled-data,green01-train-2022-05-05-19.12.20,img3030.png,190.90605488649783,52.49524108289515,191.0529279301469,67.11527014720312,191.4321328810351,81.53145359213534,191.11813247892258,95.51524987916926,189.57179910325107,112.19746914411894,188.78685215556482,126.29959744197919,186.3370370066662,140.93386965021892,183.99637114691325,156.20156796994314,179.34163769099,172.53413749203747,174.33408859604714,190.20895390443047,169.32304851615123,205.90259589588686,163.05395241458154,221.98419024339165
labeled-data,green01-train-2022-05-05-19.12.20,img3060.png,190.94038052260163,51.34287288099125,191.08444690046122,66.37702398490129,191.3278174465388,81.85700971203414,190.6678111268812,95.41344630912542,189.30496414827905,112.04017944807103,188.9895604132717,126.90299319483324,186.19183326713778,140.96173424407834,184.10667788467362,156.0995236293977,179.57783254039583,172.87392549059973,174.99724910035485,189.14225831915036,168.45026320329737,207.49089398026382,163.49636208807095,219.98334027083467
labeled-data,green01-train-2022-05-05-19.12.20,img3100.png,191.20636822515127,51.87021605420037,191.39668326237478,66.18426687446075,191.91553477745435,82.10696583655098,190.6459807961876,95.81909331396363,189.2406973176021,112.2004449196493,188.71753089634632,127.20671738998357,185.75549685833892,141.5669930801664,182.66674717386854,156.31181791044656,178.05784648259595,172.9127665198265,173.70727204311214,187.7729616251189,166.85099848942195,207.56690843831518,160.88115689923762,220.50156521704787
labeled-data,green01-train-2022-05-05-19.12.20,img3130.png,190.70130571223984,52.61372299644748,191.2647765333112,66.70401064298858,192.05807006813438,82.65153480640353,191.25179835911524,96.58797657348083,189.35751953054125,111.4715577548451,188.69211552679002,127.77679416308365,185.0574037491058,142.64739717025202,181.9647616521454,158.27302804821198,177.62044165419547,173.38306832909177,173.0206207347357,189.10957686258536,167.00158545623867,206.55047238263762,160.9631249972017,219.8015383899688
labeled-data,green01-train-2022-05-05-19.12.20,img3160.png,191.22674612312085,52.558963555438964,190.75884563989325,66.49068220404428,191.54279096808284,82.16064749994078,191.4492108714373,96.30866411264722,189.37194839258962,111.36951070521422,188.01481965305857,128.40286955516763,185.04421144915335,142.4589581729037,182.02325733176258,157.97898777902736,177.4117559910565,173.11596971113664,172.27798667771413,189.38824125632425,166.85291949533422,205.5952724797558,160.681397841609,218.86675878822615
labeled-data,green01-train-2022-05-05-19.12.20,img3200.png,191.10621803302092,52.845121070856294,190.9413842205593,65.63165020919618,191.10621803302092,81.8583729664939,191.597440017677,96.3671852161317,189.4666251156812,111.44936306892913,187.74543515529274,128.98710426955284,184.8488166833913,142.4226070047133,182.34041581088735,158.6506051047387,177.5027855567725,174.13596089279963,172.19832270767995,189.39668345868773,166.29918825785705,206.53051795677493,159.88541229163877,219.8727114056066
labeled-data,green01-train-2022-05-05-19.12.20,img3230.png,190.72136322761367,52.18683738899614,191.06409318824063,65.62561016507314,191.13098816922115,81.5679626648718,191.5406131108287,96.46561517134154,189.29180345984918,111.02879277290833,187.89083488744,129.65798886883113,184.88894156695295,142.88763945442406,181.86523490928175,158.92043816185588,176.85260970729087,175.07464572941223,171.77199637341005,189.39039735486966,164.64325833149127,206.55409839104004,157.54365806038265,219.0953739862871
labeled-data,green01-train-2022-05-05-19.12.20,img3260.png,191.55718949406366,51.725917614425896,190.59443705861742,65.50796692658457,190.73793961084857,80.85979910601043,190.73793961084868,96.54647057397574,189.3177280497177,111.6635044366543,187.3069961682139,129.6165888179567,184.82209439917244,142.44074001022403,181.01928322510082,158.46206857491052,176.397222167814,175.16812829357798,171.0441302994136,189.4822322743509,163.63955727784855,205.93614289843703,158.08142890078034,219.31682232471223
labeled-data,green01-train-2022-05-05-19.12.20,img3300.png,191.63265483995644,52.39874691281878,190.42247642840073,64.99004299396194,190.67063117178304,80.29404098931064,190.67063117178304,96.03825923162304,189.33637538853628,111.7450846474014,187.521932385377,127.39281663795748,184.38071305567598,142.27966340324775,181.02619499247368,157.7894338436467,176.65469765026955,174.90866994571985,170.70733396486264,190.14559850349832,163.60736931011746,205.47982742056666,156.91702959697994,218.34586533044666
labeled-data,green01-train-2022-05-05-19.12.20,img3330.png,191.35813775320798,53.127648618711135,190.3418328946135,64.94126418619044,190.94678892372843,80.0508420531232,190.95023669947255,96.57428250515335,188.90900754292318,111.4627689968078,187.4444940857971,127.09969574401504,184.54344079708045,142.19203473222683,180.6931598225682,158.20028709240694,174.83768301380508,174.08456011120632,168.63017837347832,189.80966705971048,160.38711247997634,206.042654631534,153.40514257421478,217.17606610288345
labeled-data,green01-train-2022-05-05-19.12.20,img3360.png,190.96956450874052,53.19282812797039,190.2544202412218,64.63094599645021,190.96956450874052,79.27752869044556,190.75036534435003,96.15586434851772,189.21597119361616,111.92041873046139,187.25127574062589,127.57154799985716,184.74804653173823,142.01999643636623,180.2959909505293,158.75655343007935,175.44081332678502,174.71215591005182,168.7847830480738,190.9824521469015,160.12047354300398,206.6725713906111,153.7688694392943,218.3859776632824
labeled-data,green01-train-2022-05-05-19.12.20,img3400.png,190.7962931263212,52.62586249557964,190.54813838293882,65.18112525442433,190.81363003535256,79.59380672196107,190.38666818471359,96.68961765655172,189.0711088147338,111.91611099036123,187.23702286853347,127.75673428642091,185.0980370723214,142.21797870530781,180.13152216653555,158.46276713890995,175.09885881817638,174.1568005314706,169.05204527310502,190.20254374849526,160.58215589645107,205.53849655343566,153.75076628622742,217.0664665206881
labeled-data,green01-train-2022-05-05-19.12.20,img3430.png,190.54776432190306,53.283443156449806,189.96205128151007,65.90241947385695,190.80699115979098,79.20612694524502,190.02931064612716,97.35200559740167,188.47394961879945,113.68329638434264,186.14090807780786,128.54236488305844,182.55330171692782,143.53595211100844,178.0651378456883,158.23799776483293,171.84105888941406,174.79339302645468,163.65637747807608,191.72452709194954,155.78426835691988,205.6694061065691,148.36199404268694,216.01560666580292
labeled-data,green01-train-2022-05-05-19.12.20,img3450.png,190.90676680726222,52.32792540767599,189.94192610030734,65.6675820398547,191.1297781310335,78.60686390674888,190.68375548349098,96.70717883815533,188.67665356954973,114.1020620923131,186.64682340017276,128.40712679836315,183.11485773394946,143.5561016018308,178.97140487075944,158.69327554351975,173.14814922491405,175.3437925978409,164.85261498398432,192.37206048435615,157.4875230604619,205.98146947347368,151.24320599486686,216.06844319481957
labeled-data,green01-train-2022-05-05-19.12.20,img3455.png,190.66941604598048,52.723741916174674,190.2401837320146,66.47665345752333,191.16880892485284,78.94186805697453,190.82934454815188,96.08115444080678,189.08146947209855,114.16867338983548,186.42457657556525,127.8823701864676,182.8449589170831,142.86606263232926,179.11284551418208,157.4061974611045,173.08772761297752,174.84056181330487,164.97908241839934,191.28921661226684,157.7073883997042,204.5860285321665,149.60464363601534,216.63626433457557
labeled-data,green01-train-2022-05-05-19.12.20,img3500.png,190.56990629662607,52.69282530359715,190.61129347435906,66.49166494933252,191.0788295739502,79.29752123790209,190.56990629662607,96.46022715347328,189.14379430460582,114.40959740570531,186.62091612622936,127.8090623615766,183.29671314625443,141.93692502647002,179.08237095088487,159.32418396186625,172.9682924983722,176.17198422329903,164.5967904983437,193.14752994557915,156.6903719427611,205.93732466784502,149.0164951094016,217.5644107789958
labeled-data,green01-train-2022-05-05-19.12.20,img3530.png,191.23827695220757,52.341272422499145,190.7423318490794,65.93162061471313,191.45747611659812,80.25489852862154,190.79987862342648,98.69640172460112,188.79831275673791,113.6594916775054,185.49144668579453,129.52724071605422,182.7923044186769,142.28402213808323,178.33207794325187,157.17050451973694,170.85661558950721,173.40422085883347,161.3699975597363,191.57758963711564,153.50760102885016,204.45279356181084,145.83563027518096,214.3167559593855
labeled-data,green01-train-2022-05-05-19.12.20,img3560.png,190.6565976600628,52.474350449488895,190.223370994898,66.01432764097282,190.86436034631123,80.73007577927567,190.6565976600628,97.55885336539865,188.79263391471625,113.33111622761157,185.4566300729627,130.18349553729178,182.25058322812083,142.93172930615725,177.8381909367729,158.37977642919202,170.84269628136065,173.37145757745162,161.23605464198357,191.3839106512836,152.45100312514722,205.22857876480845,144.93756819877694,214.27252821321713
labeled-data,green01-train-2022-05-05-19.12.20,img3600.png,191.03328856494846,52.842245119019225,191.28416231680205,66.48233357500061,191.5536483204147,80.72020228647969,191.09600700291185,97.07282433365106,189.6456625503718,112.90508662535618,185.71274983951542,129.48029064198954,182.69414077330634,142.91111579043582,177.78161549733022,158.1326665213732,170.89559250497996,174.33632591698927,162.43265756044195,190.698000143096,154.53391827887322,203.48643517039778,146.25904855532497,214.20615276681252
labeled-data,green01-train-2022-05-05-19.12.20,img3630.png,191.80067497282892,52.37978364839509,191.43207282531796,65.9834743984415,190.7584137658426,79.73738106038931,190.68561835397264,97.61468466802447,188.08227788058753,113.3756932439135,184.29108537647625,129.4325085554437,180.87066921197135,144.72441408723546,175.8958012201511,158.16645244723827,169.1747820401497,172.9351222717267,159.99192465535992,188.3328914695207,150.6906201500758,201.3373444295234,140.512154603593,212.19437434577173
labeled-data,green01-train-2022-05-05-19.12.20,img3655.png,190.951397502004,52.31529874397512,191.19864128629507,66.02418826062743,191.3610224436116,80.38994650317835,190.36241887768512,97.79508892306083,188.8058669493314,113.67522588447486,185.15325034640836,128.3325767793375,181.5016033387169,143.58420750594382,176.76529084767225,157.70245277430746,170.02214961912478,171.94449453505672,160.27372931538872,187.8299448662733,149.570278925278,201.8539682687965,138.77233747943058,212.65190971464392
labeled-data,green01-train-2022-05-05-19.12.20,img3660.png,191.1340283663273,52.81611053796911,190.636359375327,66.10393863487175,190.54160196626418,80.34979604874874,190.90720488317538,97.90324830084222,188.00252162689623,114.0584509889978,184.59653941205448,129.6368402982494,181.3672991535919,143.04451974680478,175.86989878267525,157.24964486129767,168.27987139730493,173.69555647408697,158.71617607973826,189.02597364112427,149.3159730013246,201.97342316422225,139.20632063397414,212.61516249827542
labeled-data,green01-train-2022-05-05-19.12.20,img3700.png,190.99528142476288,52.12431148326462,190.8604443332008,66.31984275067299,190.74467097895143,79.70635146870896,191.01945882899696,97.4866839267275,188.2215718105919,113.56459987985798,184.81790682416369,129.16679784084812,181.29671927682574,143.94041087225054,176.70976266732004,158.05614852741093,169.25595817687338,173.20963781533123,159.71276521198843,189.6860862072399,150.75902591023333,200.13211539262085,140.49953296030566,212.0704344616276
labeled-data,green01-train-2022-05-05-19.12.20,img3710.png,190.94363817400017,52.284212812720796,191.36188255496825,65.53754928337884,191.35326311560777,79.61875507661253,190.33351048126917,96.95454986036933,189.10980732006283,112.86269095605203,186.05054941704685,129.1787331054702,181.14380073999257,142.40438488287356,176.24898809516725,158.10857545168852,169.3094985180481,172.3902839960457,158.91491719928263,188.49548006710774,148.51394727859434,202.76000103641536,138.9241499936545,212.17855194126702
labeled-data,green01-train-2022-05-05-19.12.20,img3720.png,191.28517604298872,52.308542805720435,190.76082193632345,63.90314140062739,191.06234691103572,79.6888309821806,190.35119699471596,96.98877463545722,188.0795030070425,113.1476897687865,184.19295218832724,128.81957228076396,180.15628718978735,141.19255278866217,173.97918562231968,156.3297959643807,165.75004228269165,171.20113883892293,154.37904055545778,187.33731950865496,143.38439192682256,200.6312760198391,132.98734488523598,208.77455979193928
labeled-data,green01-train-2022-05-05-19.12.20,img3730.png,191.44604408123956,52.545362562600616,191.100497081831,63.14916410216074,190.8517116014861,78.37065409536962,190.4018767945629,96.58896377575968,188.56232770155435,112.67872901748063,184.92343938085298,128.88912385514845,180.4390106197675,143.57451037247944,175.968707170436,157.1751177304181,168.49697488552943,170.80361887178708,157.41170145716973,186.00375506975018,146.29932094222397,200.35729855773008,135.19888594722022,210.04495091700613
labeled-data,green01-train-2022-05-05-19.12.20,img3750.png,190.64225345735315,51.71729371807464,190.42613768507027,65.1318340336318,190.90719853431216,79.27158172181169,190.37730838039414,97.02290187806534,187.727857610804,113.35364608955157,183.60900159177027,130.31013101492817,180.30939545595174,141.53367480717895,174.29377196095982,156.6503296055016,167.02745996280305,170.15547532128585,154.96855972093704,187.17335647317117,143.04901802489314,199.0318819299299,132.65760277230146,208.20608151329117
labeled-data,green01-train-2022-05-05-19.12.20,img3755.png,191.28436849582425,51.8007037653245,189.80525065611056,65.09842664431542,191.2046775324659,79.98363368324135,190.8747435542166,96.64921718326707,188.2847840114037,114.47450780795566,184.2251331131103,128.55246314625725,180.26048735717694,141.84718679464822,173.91705414768353,157.50753753058513,165.7895303480201,173.56435284211534,156.5578764784001,186.4785082680196,144.21189099984713,199.9175752229964,133.54817313958313,208.1212985372038
labeled-data,green01-train-2022-05-05-19.12.20,img3760.png,190.74939022338066,51.2602539299219,189.69378645856176,64.87456822932958,191.28518080818793,80.56813524878328,190.98574410498435,97.83794601065074,188.4489342289433,115.31215584453031,184.8538470853759,128.9744543727096,179.85865133762422,143.6573024797372,174.40934688553148,157.8860418824238,166.2504434340434,172.42947781632148,155.3564214864674,187.7193331813404,144.6535227309542,200.14234066541826,133.95062397544098,209.88962346061783
